experiment_id,regime,seed,model,metric,point_estimate,bootstrap_replicate_count,CI_lower,CI_upper,confidence_level,bootstrap_method,cluster_key,master_seed
UNCAPPED/C/789/M1,C,789,M1,Balanced Accuracy,0.8067594275113265,2000,0.7657109236992802,0.8467848737049023,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M1,C,789,M1,ROC-AUC,0.9062921920109281,2000,0.8611691510763945,0.9549189435048332,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M2,C,789,M2,MCC,0.8557415650678833,2000,0.7160843715274792,0.8961272034407225,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M2,C,789,M2,PR-AUC,0.973512203989813,2000,0.9100455383170708,0.9885071227048585,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M2,C,789,M2,Macro F1,0.9276806642090156,2000,0.8575450967288228,0.9479435005984469,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M2,C,789,M2,Phishing Recall,0.951369480156512,2000,0.8348339140657467,0.9774875072219533,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M2,C,789,M2,Precision,0.9290393013100436,2000,0.7520837516486657,0.967891737588571,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M2,C,789,M2,FPR,0.09982083439979524,2000,0.07390363520499164,0.12893568921656087,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M2,C,789,M2,Specificity,0.9001791656002047,2000,0.8710643107834392,0.9260963647950082,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M2,C,789,M2,Balanced Accuracy,0.9257743228783584,2000,0.8666336304879504,0.945472908218126,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M2,C,789,M2,ROC-AUC,0.9686287681991813,2000,0.9468731994310978,0.9780744837349752,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M3,C,789,M3,MCC,0.9027884442107775,2000,0.8132511148325703,0.9294647571118592,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M3,C,789,M3,PR-AUC,0.989464859636749,2000,0.9639209969220605,0.9966748076867085,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M3,C,789,M3,Macro F1,0.949953589417653,2000,0.9002627856681068,0.9641220232726745,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M3,C,789,M3,Phishing Recall,0.9907769703745108,2000,0.9747242839456376,0.9949750265693298,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M3,C,789,M3,Precision,0.9305276052148045,2000,0.774257792375277,0.9687900785820098,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M3,C,789,M3,FPR,0.10161249040184285,2000,0.07497225801579588,0.1316418122580677,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M3,C,789,M3,Specificity,0.8983875095981572,2000,0.8683581877419322,0.9250277419842041,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M3,C,789,M3,Balanced Accuracy,0.944582239986334,2000,0.9271015012399924,0.9576189396696342,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/789/M3,C,789,M3,ROC-AUC,0.9886267351853837,2000,0.9784402878464395,0.9954394373178441,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M1,C,1234,M1,MCC,0.6251349086000986,2000,0.5124884569344712,0.706948250007169,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M1,C,1234,M1,PR-AUC,0.940387369855816,2000,0.8836879739759608,0.9743559930903549,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M1,C,1234,M1,Macro F1,0.8062989301772332,2000,0.7438760437332346,0.8503192899501035,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M1,C,1234,M1,Phishing Recall,0.9110065666960698,2000,0.8471355906810116,0.9513895798103474,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M1,C,1234,M1,Precision,0.7928181508017741,2000,0.6744650167533509,0.8780527687616434,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M1,C,1234,M1,FPR,0.3092691622103387,2000,0.2452564028372547,0.37796373095784486,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M1,C,1234,M1,Specificity,0.6907308377896613,2000,0.622036269042155,0.7547435971627453,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M1,C,1234,M1,Balanced Accuracy,0.8008687022428655,2000,0.7516241250925779,0.83931998920823,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M1,C,1234,M1,ROC-AUC,0.9155335260546529,2000,0.8716064512235423,0.9454972467530575,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M2,C,1234,M2,MCC,0.8078378433180308,2000,0.7372144170830599,0.8509613029597695,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M2,C,1234,M2,PR-AUC,0.9709402711134852,2000,0.9454202793550336,0.9861664640443935,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M2,C,1234,M2,Macro F1,0.9036353197928344,2000,0.8675452574897257,0.9253136740637639,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M2,C,1234,M2,Phishing Recall,0.9003234342840342,2000,0.825892423282676,0.9396711943534628,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M2,C,1234,M2,Precision,0.9290988166278952,2000,0.8733932108689906,0.96354135072767,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M2,C,1234,M2,FPR,0.08925388337153042,2000,0.0649730497193568,0.11692767670683196,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M2,C,1234,M2,Specificity,0.9107461166284696,2000,0.8830723232931681,0.9350269502806432,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M2,C,1234,M2,Balanced Accuracy,0.9055347754562519,2000,0.8665379067725161,0.9292499944905658,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M2,C,1234,M2,ROC-AUC,0.9592467273901801,2000,0.9368964817908448,0.9730285947260111,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M3,C,1234,M3,MCC,0.8827129641013827,2000,0.8374539834725443,0.9152086766938137,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M3,C,1234,M3,PR-AUC,0.9903714782671812,2000,0.9753165205920766,0.9966942163031037,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M3,C,1234,M3,Macro F1,0.9406788262367158,2000,0.917069556475823,0.9573900595162238,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M3,C,1234,M3,Phishing Recall,0.971969028717044,2000,0.950081494426545,0.9850818619284363,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M3,C,1234,M3,Precision,0.9289059572873736,2000,0.8756676891281304,0.9615326740056277,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M3,C,1234,M3,FPR,0.09663865546218488,2000,0.0692710091985575,0.12650262043469174,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M3,C,1234,M3,Specificity,0.9033613445378151,2000,0.8734973795653083,0.9307289908014424,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M3,C,1234,M3,Balanced Accuracy,0.9376651866274296,2000,0.91857732025484,0.9534082309657351,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
UNCAPPED/C/1234/M3,C,1234,M3,ROC-AUC,0.9879987064725118,2000,0.9782807700932621,0.993623813627161,0.95,NON_PARAMETRIC_CLASS_STRATIFIED_SITE_CLUSTER_PERCENTILE_BOOTSTRAP,site_key_private,99
