selection_row_id,tranco_list_id,tranco_rank,tranco_domain,selection_seed,selection_rule,selection_timestamp,rank_band
tfv1:001406,26J39,135351,snaptik.sbs,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001407,26J39,135564,trkkn.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001408,26J39,135976,freestart.plc.uk,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001409,26J39,136062,adidas.fi,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001410,26J39,136071,fisheriessupply.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001411,26J39,136281,brightsg.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001412,26J39,136384,citis.ru,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001413,26J39,136642,passion.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001414,26J39,136899,beppegrillo.it,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001415,26J39,137075,tipp24.de,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001416,26J39,137192,qubed.ai,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001417,26J39,137553,rehabs.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001418,26J39,137638,cdngwc.club,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001419,26J39,137930,nishitetsu.co.jp,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001420,26J39,138286,nipponham.co.jp,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001421,26J39,138390,dewr.gov.au,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001422,26J39,138627,selectel.org,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001423,26J39,138681,capacities.io,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001424,26J39,138717,radioitalia.it,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001425,26J39,138885,s7host.net,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001426,26J39,139196,vyprodejpovleceni.cz,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001427,26J39,139420,flaconi-platform.net,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001428,26J39,139548,inode.at,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001429,26J39,139573,safelinkwireless.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001430,26J39,140014,mindovermoney.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001431,26J39,140074,kyoceradocumentsolutions.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001432,26J39,140437,roketsan.com.tr,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001433,26J39,140508,808ontv1.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001434,26J39,140562,acuvity.ai,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001435,26J39,140618,amag.ch,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001436,26J39,140785,ballonixplay.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001437,26J39,141264,dutchreview.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001438,26J39,141265,meteor-turystyka.pl,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001439,26J39,141615,ahievran.edu.tr,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001440,26J39,142025,callawaygolfpreowned.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001441,26J39,142483,chiangraitimes.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001442,26J39,142533,botsrv2.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001443,26J39,143135,llguanglisf.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001444,26J39,143396,smartrg.ca,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001445,26J39,144075,ratingbet.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001446,26J39,145056,watchtowr.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001447,26J39,145236,redcams-free.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001448,26J39,145482,michaellamarr.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001449,26J39,145678,cgscholar.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001450,26J39,145744,theworldfolio.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001451,26J39,145899,digiopinion.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001452,26J39,146043,yourhealthfile.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001453,26J39,146058,coredao.org,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001454,26J39,146438,outback.com.br,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001455,26J39,147255,uicore.co,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001456,26J39,147295,cba24n.com.ar,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001457,26J39,147408,corph.ru,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001458,26J39,147555,indymedia.org.uk,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001459,26J39,147784,exahost.ru,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001460,26J39,148974,passwordstore.org,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001461,26J39,149104,domenomania.eu,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001462,26J39,149346,aboutamazon.in,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001463,26J39,149758,gzhxg.cn,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001464,26J39,150097,jaguarforums.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001465,26J39,150334,theoceanac.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001466,26J39,150831,steadyhealth.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001467,26J39,150861,businesspromotioninc.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001468,26J39,151714,recapture.io,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001469,26J39,152290,ancpi.ro,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001470,26J39,152350,free-power-point-templates.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001471,26J39,152638,eufymake.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001472,26J39,152846,my1003app.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001473,26J39,153589,awsdns-eusc-33.de,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001474,26J39,153794,click-tt.de,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001475,26J39,154306,ztupic.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001476,26J39,155374,pizzahut.ca,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001477,26J39,155603,nic.gratis,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001478,26J39,155769,telecom-paris.fr,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001479,26J39,156150,pismin.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001480,26J39,156368,davidlloyd.co.uk,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001481,26J39,156396,easycolour.cn,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001482,26J39,156511,erasmusplus.fr,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001483,26J39,156533,netxinvestor.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001484,26J39,156611,stape.de,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001485,26J39,156956,premium.exchange,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001486,26J39,157808,kidsoutandabout.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001487,26J39,158031,roanoke.edu,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001488,26J39,158078,lawhub.org,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001489,26J39,158084,socdo.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001490,26J39,158206,paulschwartzdds.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001491,26J39,158785,alabouledepain.fr,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001492,26J39,158862,kihapp.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001493,26J39,159144,flashfire.site,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001494,26J39,159287,ph-freiburg.de,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001495,26J39,159387,bretagnetelecom.fr,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001496,26J39,159899,beautyplussalon.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001497,26J39,160323,hypurrscan.io,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001498,26J39,161080,birissine.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001499,26J39,161296,l444.io,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001500,26J39,161343,mpogacoridn.site,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001501,26J39,161552,vidfiles.site,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001502,26J39,161808,bank.lv,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001503,26J39,161896,eurons.ro,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001504,26J39,161937,x-cdn-x.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001505,26J39,162268,wvtourism.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001506,26J39,162296,maisonetstyles.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001507,26J39,162373,dali0432.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001508,26J39,162506,tylerhub.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001509,26J39,162697,1000km.by,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001510,26J39,163063,activesoft.com.br,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001511,26J39,163210,konicaminolta.us,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001512,26J39,163423,protiming.fr,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001513,26J39,163784,mintishop.pl,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001514,26J39,163851,justmpeg.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001515,26J39,164945,chr.gov.ph,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001516,26J39,165537,gramps-project.org,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001517,26J39,165708,rg.org,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001518,26J39,166060,typefully.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001519,26J39,166405,opinionlab.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001520,26J39,166493,spacelan.ne.jp,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001521,26J39,166818,flowlu.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001522,26J39,166983,regsystem.net,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001523,26J39,167089,paragraphsbookstore.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001524,26J39,167101,hotspace.net.au,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001525,26J39,167364,mfua.ru,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001526,26J39,168725,31stk.ru,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001527,26J39,169327,cbdb.cz,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001528,26J39,169565,shxixile.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001529,26J39,170110,tabernaclegames.com.au,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001530,26J39,171331,weltderfertigung.de,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001531,26J39,171442,dolomitenstadt.at,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001532,26J39,171511,oldenmihael.icu,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001533,26J39,171610,denverzoo.org,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001534,26J39,171623,amateurchat.xxx,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001535,26J39,171637,craniusmed.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001536,26J39,172005,refinemirror.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001537,26J39,172094,hatz.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001538,26J39,172321,filestore.to,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001539,26J39,172686,dnsbox.de,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001540,26J39,173025,skinbetter.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001541,26J39,173333,fourstarapartments.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001542,26J39,173865,pyuio.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001543,26J39,174159,viewpoint.ca,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001544,26J39,174252,iplayerhls.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001545,26J39,174488,radio5.com.pl,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001546,26J39,174693,armsport.am,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001547,26J39,174728,ar-raniry.ac.id,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001548,26J39,175003,mediacollege.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001549,26J39,175204,hawaiipacifichealth.org,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001550,26J39,175256,ale-hop.org,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001551,26J39,175401,giga-hamburg.de,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001552,26J39,175525,ujn.gov.rs,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001553,26J39,175877,prd-prsn.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001554,26J39,175895,qxciw.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001555,26J39,176356,dolphinim.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001556,26J39,176925,tages.ru,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001557,26J39,177306,pronosticoextendido.net,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001558,26J39,177362,thgeyer.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001559,26J39,177370,up.ac.th,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001560,26J39,177541,ekstralys.no,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001561,26J39,178945,geneatrees.net,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001562,26J39,179016,nossopalestra.com.br,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001563,26J39,179071,produttivo.com.br,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001564,26J39,179218,exodustravels.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001565,26J39,179383,offermate.us,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001566,26J39,179788,totolink.net,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001567,26J39,180851,1988top1.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001568,26J39,180968,cosmicjs.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001569,26J39,180999,holdet.dk,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001570,26J39,181126,servizipubblicaamministrazione.it,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001571,26J39,181156,bloytleeue.net,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001572,26J39,181285,tamasha.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001573,26J39,181326,travelks.com,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001574,26J39,181337,calciozz.it,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001575,26J39,181372,dsh.icu,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001576,26J39,181694,bulnews.bg,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001577,26J39,181907,y2jar.cc,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
tfv1:001578,26J39,181927,trustedcomputinggroup.org,42,stratified uniform sample: 625 domains from each fixed rank band; Python random.Random(42),2026-08-20T12:17:41+00:00,100001-250000
