site_frame_id,tranco_rank,tranco_domain,request_started_at,request_finished_at,request_status,records_returned,retry_count,error_type
tfv1:001356,125314,identitymanagementcenter.com,2026-08-23T13:39:53+00:00,2026-08-23T13:39:54+00:00,COMPLETED,3,0,
tfv1:001357,125479,canonrumors.com,2026-08-23T13:39:57+00:00,2026-08-23T13:39:59+00:00,COMPLETED,30,0,
tfv1:001358,125958,alpsview.com,2026-08-23T13:40:01+00:00,2026-08-23T13:40:02+00:00,COMPLETED,8,0,
tfv1:001359,125975,heraklion.gr,2026-08-23T13:40:05+00:00,2026-08-23T13:40:08+00:00,COMPLETED,50,0,
tfv1:001360,126000,northside.com,2026-08-23T13:40:11+00:00,2026-08-23T13:40:12+00:00,COMPLETED,50,0,
tfv1:001361,126046,rerrkvifj.com,2026-08-23T13:40:15+00:00,2026-08-23T13:40:16+00:00,COMPLETED,0,0,
tfv1:001362,126514,hostingindustries.nl,2026-08-23T13:40:18+00:00,2026-08-23T13:40:19+00:00,COMPLETED,11,0,
tfv1:001363,126894,szccm.com,2026-08-23T13:40:22+00:00,2026-08-23T13:40:25+00:00,COMPLETED,50,0,
tfv1:001364,126950,basistheory.com,2026-08-23T13:40:28+00:00,2026-08-23T13:40:29+00:00,COMPLETED,50,0,
tfv1:001365,127133,cdmmc.org,2026-08-23T13:40:32+00:00,2026-08-23T13:40:33+00:00,COMPLETED,0,0,
tfv1:001366,127159,jimcarreyonline.com,2026-08-23T13:40:36+00:00,2026-08-23T13:40:39+00:00,COMPLETED,50,0,
tfv1:001367,127175,avaamo.com,2026-08-23T13:40:42+00:00,2026-08-23T13:40:43+00:00,COMPLETED,0,0,
tfv1:001368,127752,ntuity.io,2026-08-23T13:40:45+00:00,2026-08-23T13:40:47+00:00,COMPLETED,1,0,
tfv1:001369,128302,escentual.com,2026-08-23T13:40:49+00:00,2026-08-23T13:40:51+00:00,COMPLETED,4,0,
tfv1:001370,128369,graphy.com,2026-08-23T13:40:53+00:00,2026-08-23T13:40:57+00:00,COMPLETED,50,0,
tfv1:001371,128403,basenet.nl,2026-08-23T13:40:59+00:00,2026-08-23T13:41:00+00:00,COMPLETED,16,0,
tfv1:001372,128588,cardeasexml.com,2026-08-23T13:41:03+00:00,2026-08-23T13:41:04+00:00,COMPLETED,0,0,
tfv1:001373,128817,canalesfurniture.com,2026-08-23T13:41:07+00:00,2026-08-23T13:41:08+00:00,COMPLETED,4,0,
tfv1:001374,129061,000domains.com,2026-08-23T13:41:10+00:00,2026-08-23T13:41:11+00:00,COMPLETED,0,0,
tfv1:001375,129070,senraise.com,2026-08-23T13:41:14+00:00,2026-08-23T13:41:15+00:00,COMPLETED,0,0,
tfv1:001376,129147,gundamit.com,2026-08-23T13:41:22+00:00,2026-08-23T13:41:23+00:00,COMPLETED,0,0,
tfv1:001377,129793,acientirani-uor4.ir,2026-08-23T13:41:25+00:00,2026-08-23T13:41:26+00:00,COMPLETED,0,0,
tfv1:001378,129837,acres.com,2026-08-23T13:41:29+00:00,2026-08-23T13:41:31+00:00,COMPLETED,45,0,
tfv1:001379,129892,webhostingireland.eu,2026-08-23T13:41:33+00:00,2026-08-23T13:41:34+00:00,COMPLETED,0,0,
tfv1:001380,129993,law.asia,2026-08-23T13:41:37+00:00,2026-08-23T13:41:39+00:00,COMPLETED,50,0,
tfv1:001381,130117,ns2.gob.cl,2026-08-23T13:41:41+00:00,2026-08-23T13:41:43+00:00,COMPLETED,0,0,
tfv1:001382,130192,initjj.com,2026-08-23T13:41:45+00:00,2026-08-23T13:41:46+00:00,COMPLETED,0,0,
tfv1:001383,130193,rspamd.net,2026-08-23T13:41:49+00:00,2026-08-23T13:41:50+00:00,COMPLETED,0,0,
tfv1:001384,130441,pandawhole.com,2026-08-23T13:41:52+00:00,2026-08-23T13:41:53+00:00,COMPLETED,0,0,
tfv1:001385,130586,libn.com,2026-08-23T13:41:56+00:00,2026-08-23T13:41:57+00:00,COMPLETED,0,0,
tfv1:001386,131454,mybuddy.ai,2026-08-23T13:42:00+00:00,2026-08-23T13:42:01+00:00,COMPLETED,2,0,
tfv1:001387,131942,keenswh.com,2026-08-23T13:42:04+00:00,2026-08-23T13:42:09+00:00,COMPLETED,50,0,
tfv1:001388,132024,route66auctions.com,2026-08-23T13:42:11+00:00,2026-08-23T13:42:13+00:00,COMPLETED,50,0,
tfv1:001389,132043,awsdns-cn-32.cn,2026-08-23T13:42:16+00:00,2026-08-23T13:42:17+00:00,COMPLETED,0,0,
tfv1:001390,132399,amdocs-dbs.com,2026-08-23T13:42:20+00:00,2026-08-23T13:42:21+00:00,COMPLETED,0,0,
tfv1:001391,132631,ayaosgb.com,2026-08-23T13:42:24+00:00,2026-08-23T13:42:25+00:00,COMPLETED,0,0,
tfv1:001392,132684,auburntigers.com,2026-08-23T13:42:28+00:00,2026-08-23T13:42:33+00:00,COMPLETED,50,0,
tfv1:001393,133011,tenement.org,2026-08-23T13:42:36+00:00,2026-08-23T13:42:38+00:00,COMPLETED,50,0,
tfv1:001394,133081,worldwinner.com,2026-08-23T13:42:40+00:00,2026-08-23T13:42:43+00:00,COMPLETED,11,0,
tfv1:001395,133229,kt1.io,2026-08-23T13:42:45+00:00,2026-08-23T13:42:48+00:00,COMPLETED,0,0,
tfv1:001396,133501,multitronic.fi,2026-08-23T13:42:51+00:00,2026-08-23T13:42:56+00:00,COMPLETED,50,0,
tfv1:001397,133804,helcel.net,2026-08-23T13:42:59+00:00,2026-08-23T13:43:00+00:00,COMPLETED,3,0,
tfv1:001398,133866,svobodanews.ru,2026-08-23T13:43:03+00:00,2026-08-23T13:43:04+00:00,COMPLETED,0,0,
tfv1:001399,134077,cco-nantes.org,2026-08-23T13:43:07+00:00,2026-08-23T13:43:08+00:00,COMPLETED,0,0,
tfv1:001400,134109,bcicdn.com,2026-08-23T13:43:11+00:00,2026-08-23T13:43:12+00:00,COMPLETED,1,0,
tfv1:001401,134354,duoke.com,2026-08-23T13:43:19+00:00,2026-08-23T13:43:21+00:00,COMPLETED,0,0,
tfv1:001402,134449,doane.edu,2026-08-23T13:43:24+00:00,2026-08-23T13:43:25+00:00,COMPLETED,50,0,
tfv1:001403,134552,shrsjsgc.com,2026-08-23T13:43:28+00:00,2026-08-23T13:43:30+00:00,COMPLETED,0,0,
tfv1:001404,134645,n.nu,2026-08-23T13:43:32+00:00,2026-08-23T13:43:34+00:00,COMPLETED,50,0,
tfv1:001405,134973,a3kvau184uea.com,2026-08-23T13:43:37+00:00,2026-08-23T13:43:38+00:00,COMPLETED,0,0,
tfv1:001406,135351,snaptik.sbs,2026-08-23T13:43:41+00:00,2026-08-23T13:43:42+00:00,COMPLETED,0,0,
tfv1:001407,135564,trkkn.com,2026-08-23T13:43:45+00:00,2026-08-23T13:43:46+00:00,COMPLETED,50,0,
tfv1:001408,135976,freestart.plc.uk,2026-08-23T13:43:49+00:00,2026-08-23T13:43:50+00:00,COMPLETED,0,0,
tfv1:001409,136062,adidas.fi,2026-08-23T13:43:53+00:00,2026-08-23T13:43:54+00:00,COMPLETED,50,0,
tfv1:001410,136071,fisheriessupply.com,2026-08-23T13:43:57+00:00,2026-08-23T13:43:58+00:00,COMPLETED,0,0,
tfv1:001411,136281,brightsg.com,2026-08-23T13:44:01+00:00,2026-08-23T13:44:03+00:00,COMPLETED,50,0,
tfv1:001412,136384,citis.ru,2026-08-23T13:44:06+00:00,2026-08-23T13:44:08+00:00,COMPLETED,50,0,
tfv1:001413,136642,passion.com,2026-08-23T13:44:11+00:00,2026-08-23T13:44:13+00:00,COMPLETED,50,0,
tfv1:001414,136899,beppegrillo.it,2026-08-23T13:44:16+00:00,2026-08-23T13:44:18+00:00,COMPLETED,50,0,
tfv1:001415,137075,tipp24.de,2026-08-23T13:44:20+00:00,2026-08-23T13:44:22+00:00,COMPLETED,0,0,
tfv1:001416,137192,qubed.ai,2026-08-23T13:44:24+00:00,2026-08-23T13:44:26+00:00,COMPLETED,0,0,
tfv1:001417,137553,rehabs.com,2026-08-23T13:44:29+00:00,2026-08-23T13:44:31+00:00,COMPLETED,50,0,
tfv1:001418,137638,cdngwc.club,2026-08-23T13:44:33+00:00,2026-08-23T13:44:35+00:00,COMPLETED,0,0,
tfv1:001419,137930,nishitetsu.co.jp,2026-08-23T13:44:37+00:00,2026-08-23T13:44:39+00:00,COMPLETED,50,0,
tfv1:001420,138286,nipponham.co.jp,2026-08-23T13:44:42+00:00,2026-08-23T13:44:44+00:00,COMPLETED,50,0,
tfv1:001421,138390,dewr.gov.au,2026-08-23T13:44:47+00:00,2026-08-23T13:44:49+00:00,COMPLETED,50,0,
tfv1:001422,138627,selectel.org,2026-08-23T13:44:52+00:00,2026-08-23T13:44:53+00:00,COMPLETED,0,0,
tfv1:001423,138681,capacities.io,2026-08-23T13:44:56+00:00,2026-08-23T13:44:58+00:00,COMPLETED,50,0,
tfv1:001424,138717,radioitalia.it,2026-08-23T13:45:01+00:00,2026-08-23T13:45:04+00:00,COMPLETED,50,0,
tfv1:001425,138885,s7host.net,2026-08-23T13:45:06+00:00,2026-08-23T13:45:07+00:00,COMPLETED,1,0,
tfv1:001426,139196,vyprodejpovleceni.cz,2026-08-23T13:45:14+00:00,2026-08-23T13:45:16+00:00,COMPLETED,50,0,
tfv1:001427,139420,flaconi-platform.net,2026-08-23T13:45:19+00:00,2026-08-23T13:45:20+00:00,COMPLETED,0,0,
tfv1:001428,139548,inode.at,2026-08-23T13:45:22+00:00,2026-08-23T13:45:24+00:00,COMPLETED,31,0,
tfv1:001429,139573,safelinkwireless.com,2026-08-23T13:45:26+00:00,2026-08-23T13:45:28+00:00,COMPLETED,50,0,
tfv1:001430,140014,mindovermoney.com,2026-08-23T13:45:31+00:00,2026-08-23T13:45:32+00:00,COMPLETED,1,0,
tfv1:001431,140074,kyoceradocumentsolutions.com,2026-08-23T13:45:35+00:00,2026-08-23T13:45:37+00:00,COMPLETED,50,0,
tfv1:001432,140437,roketsan.com.tr,2026-08-23T13:45:39+00:00,2026-08-23T13:45:41+00:00,COMPLETED,50,0,
tfv1:001433,140508,808ontv1.com,2026-08-23T13:45:43+00:00,2026-08-23T13:45:44+00:00,COMPLETED,0,0,
tfv1:001434,140562,acuvity.ai,2026-08-23T13:45:47+00:00,2026-08-23T13:45:48+00:00,COMPLETED,0,0,
tfv1:001435,140618,amag.ch,2026-08-23T13:45:51+00:00,2026-08-23T13:45:52+00:00,COMPLETED,50,0,
tfv1:001436,140785,ballonixplay.com,2026-08-23T13:45:55+00:00,2026-08-23T13:45:57+00:00,COMPLETED,24,0,
tfv1:001437,141264,dutchreview.com,2026-08-23T13:45:59+00:00,2026-08-23T13:46:03+00:00,COMPLETED,20,0,
tfv1:001438,141265,meteor-turystyka.pl,2026-08-23T13:46:05+00:00,2026-08-23T13:46:11+00:00,COMPLETED,50,0,
tfv1:001439,141615,ahievran.edu.tr,2026-08-23T13:46:13+00:00,2026-08-23T13:46:16+00:00,COMPLETED,50,0,
tfv1:001440,142025,callawaygolfpreowned.com,2026-08-23T13:46:18+00:00,2026-08-23T13:46:20+00:00,COMPLETED,50,0,
tfv1:001441,142483,chiangraitimes.com,2026-08-23T13:46:23+00:00,2026-08-23T13:46:25+00:00,COMPLETED,2,0,
tfv1:001442,142533,botsrv2.com,2026-08-23T13:46:27+00:00,2026-08-23T13:46:29+00:00,COMPLETED,0,0,
tfv1:001443,143135,llguanglisf.com,2026-08-23T13:46:31+00:00,2026-08-23T13:46:33+00:00,COMPLETED,0,0,
tfv1:001444,143396,smartrg.ca,2026-08-23T13:46:35+00:00,2026-08-23T13:46:37+00:00,COMPLETED,0,0,
tfv1:001445,144075,ratingbet.com,2026-08-23T13:46:39+00:00,2026-08-23T13:46:40+00:00,COMPLETED,0,0,
tfv1:001446,145056,watchtowr.com,2026-08-23T13:46:43+00:00,2026-08-23T13:46:45+00:00,COMPLETED,50,0,
tfv1:001447,145236,redcams-free.com,2026-08-23T13:46:47+00:00,2026-08-23T13:46:49+00:00,COMPLETED,50,0,
tfv1:001448,145482,michaellamarr.com,2026-08-23T13:46:52+00:00,2026-08-23T13:46:54+00:00,COMPLETED,0,0,
tfv1:001449,145678,cgscholar.com,2026-08-23T13:46:57+00:00,2026-08-23T13:46:59+00:00,COMPLETED,50,0,
tfv1:001450,145744,theworldfolio.com,2026-08-23T13:47:01+00:00,2026-08-23T13:47:02+00:00,COMPLETED,0,0,
tfv1:001451,145899,digiopinion.com,2026-08-23T13:47:09+00:00,2026-08-23T13:47:11+00:00,COMPLETED,0,0,
tfv1:001452,146043,yourhealthfile.com,2026-08-23T13:47:13+00:00,2026-08-23T13:47:16+00:00,COMPLETED,22,0,
tfv1:001453,146058,coredao.org,2026-08-23T13:47:18+00:00,2026-08-23T13:47:20+00:00,COMPLETED,50,0,
tfv1:001454,146438,outback.com.br,2026-08-23T13:47:23+00:00,2026-08-23T13:47:25+00:00,COMPLETED,50,0,
tfv1:001455,147255,uicore.co,2026-08-23T13:47:27+00:00,2026-08-23T13:47:35+00:00,COMPLETED,50,0,
tfv1:001456,147295,cba24n.com.ar,2026-08-23T13:47:38+00:00,2026-08-23T13:47:39+00:00,COMPLETED,0,0,
tfv1:001457,147408,corph.ru,2026-08-23T13:47:42+00:00,2026-08-23T13:47:43+00:00,COMPLETED,0,0,
tfv1:001458,147555,indymedia.org.uk,2026-08-23T13:47:46+00:00,2026-08-23T13:47:48+00:00,COMPLETED,50,0,
tfv1:001459,147784,exahost.ru,2026-08-23T13:47:51+00:00,2026-08-23T13:47:52+00:00,COMPLETED,0,0,
tfv1:001460,148974,passwordstore.org,2026-08-23T13:47:55+00:00,2026-08-23T13:47:56+00:00,COMPLETED,1,0,
tfv1:001461,149104,domenomania.eu,2026-08-23T13:47:59+00:00,2026-08-23T13:48:01+00:00,COMPLETED,50,0,
tfv1:001462,149346,aboutamazon.in,2026-08-23T13:48:04+00:00,2026-08-23T13:48:05+00:00,COMPLETED,50,0,
tfv1:001463,149758,gzhxg.cn,2026-08-23T13:48:08+00:00,2026-08-23T13:48:10+00:00,COMPLETED,50,0,
tfv1:001464,150097,jaguarforums.com,2026-08-23T13:48:13+00:00,2026-08-23T13:48:14+00:00,COMPLETED,0,0,
tfv1:001465,150334,theoceanac.com,2026-08-23T13:48:17+00:00,2026-08-23T13:48:18+00:00,COMPLETED,0,0,
tfv1:001466,150831,steadyhealth.com,2026-08-23T13:48:21+00:00,2026-08-23T13:48:22+00:00,COMPLETED,0,0,
tfv1:001467,150861,businesspromotioninc.com,2026-08-23T13:48:25+00:00,2026-08-23T13:48:26+00:00,COMPLETED,1,0,
tfv1:001468,151714,recapture.io,2026-08-23T13:48:29+00:00,2026-08-23T13:48:30+00:00,COMPLETED,50,0,
tfv1:001469,152290,ancpi.ro,2026-08-23T13:48:33+00:00,2026-08-23T13:48:35+00:00,COMPLETED,50,0,
tfv1:001470,152350,free-power-point-templates.com,2026-08-23T13:48:37+00:00,2026-08-23T13:48:39+00:00,COMPLETED,50,0,
tfv1:001471,152638,eufymake.com,2026-08-23T13:48:42+00:00,2026-08-23T13:48:44+00:00,COMPLETED,50,0,
tfv1:001472,152846,my1003app.com,2026-08-23T13:48:47+00:00,2026-08-23T13:48:48+00:00,COMPLETED,50,0,
tfv1:001473,153589,awsdns-eusc-33.de,2026-08-23T13:48:51+00:00,2026-08-23T13:48:52+00:00,COMPLETED,0,0,
tfv1:001474,153794,click-tt.de,2026-08-23T13:48:55+00:00,2026-08-23T13:48:57+00:00,COMPLETED,50,0,
tfv1:001475,154306,ztupic.com,2026-08-23T13:49:00+00:00,2026-08-23T13:49:02+00:00,COMPLETED,50,0,
tfv1:001476,155374,pizzahut.ca,2026-08-23T13:49:10+00:00,2026-08-23T13:49:11+00:00,COMPLETED,1,0,
tfv1:001477,155603,nic.gratis,2026-08-23T13:49:13+00:00,2026-08-23T13:49:15+00:00,COMPLETED,1,0,
tfv1:001478,155769,telecom-paris.fr,2026-08-23T13:49:18+00:00,2026-08-23T13:49:21+00:00,COMPLETED,50,0,
tfv1:001479,156150,pismin.com,2026-08-23T13:49:24+00:00,2026-08-23T13:49:26+00:00,COMPLETED,0,0,
tfv1:001480,156368,davidlloyd.co.uk,2026-08-23T13:49:29+00:00,2026-08-23T13:49:31+00:00,COMPLETED,50,0,
tfv1:001481,156396,easycolour.cn,2026-08-23T13:49:34+00:00,2026-08-23T13:49:36+00:00,COMPLETED,0,0,
tfv1:001482,156511,erasmusplus.fr,2026-08-23T13:49:39+00:00,2026-08-23T13:49:40+00:00,COMPLETED,50,0,
tfv1:001483,156533,netxinvestor.com,2026-08-23T13:49:43+00:00,2026-08-23T13:49:45+00:00,COMPLETED,50,0,
tfv1:001484,156611,stape.de,2026-08-23T13:49:48+00:00,2026-08-23T13:49:49+00:00,COMPLETED,0,0,
tfv1:001485,156956,premium.exchange,2026-08-23T13:49:52+00:00,2026-08-23T13:49:53+00:00,COMPLETED,1,0,
tfv1:001486,157808,kidsoutandabout.com,2026-08-23T13:49:56+00:00,2026-08-23T13:49:58+00:00,COMPLETED,50,0,
tfv1:001487,158031,roanoke.edu,2026-08-23T13:50:01+00:00,2026-08-23T13:50:03+00:00,COMPLETED,50,0,
tfv1:001488,158078,lawhub.org,2026-08-23T13:50:05+00:00,2026-08-23T13:50:11+00:00,COMPLETED,50,0,
tfv1:001489,158084,socdo.com,2026-08-23T13:50:14+00:00,2026-08-23T13:50:16+00:00,COMPLETED,0,0,
tfv1:001490,158206,paulschwartzdds.com,2026-08-23T13:50:19+00:00,2026-08-23T13:50:20+00:00,COMPLETED,0,0,
tfv1:001491,158785,alabouledepain.fr,2026-08-23T13:50:23+00:00,2026-08-23T13:50:25+00:00,COMPLETED,0,0,
tfv1:001492,158862,kihapp.com,2026-08-23T13:50:28+00:00,2026-08-23T13:50:29+00:00,COMPLETED,50,0,
tfv1:001493,159144,flashfire.site,2026-08-23T13:50:32+00:00,2026-08-23T13:50:36+00:00,COMPLETED,0,0,
tfv1:001494,159287,ph-freiburg.de,2026-08-23T13:50:39+00:00,2026-08-23T13:50:40+00:00,COMPLETED,50,0,
tfv1:001495,159387,bretagnetelecom.fr,2026-08-23T13:50:43+00:00,2026-08-23T13:51:07+00:00,COMPLETED,0,1,
tfv1:001496,159899,beautyplussalon.com,2026-08-23T13:51:10+00:00,2026-08-23T13:51:11+00:00,COMPLETED,0,0,
tfv1:001497,160323,hypurrscan.io,2026-08-23T13:51:14+00:00,2026-08-23T13:51:15+00:00,COMPLETED,4,0,
tfv1:001498,161080,birissine.com,2026-08-23T13:51:18+00:00,2026-08-23T13:51:20+00:00,COMPLETED,50,0,
tfv1:001499,161296,l444.io,2026-08-23T13:51:23+00:00,2026-08-23T13:51:24+00:00,COMPLETED,0,0,
tfv1:001500,161343,mpogacoridn.site,2026-08-23T13:51:27+00:00,2026-08-23T13:51:28+00:00,COMPLETED,0,0,
tfv1:001501,161552,vidfiles.site,2026-08-23T13:51:35+00:00,2026-08-23T13:51:37+00:00,COMPLETED,0,0,
tfv1:001502,161808,bank.lv,2026-08-23T13:51:39+00:00,2026-08-23T13:51:41+00:00,COMPLETED,50,0,
tfv1:001503,161896,eurons.ro,2026-08-23T13:51:44+00:00,2026-08-23T13:51:45+00:00,COMPLETED,0,0,
tfv1:001504,161937,x-cdn-x.com,2026-08-23T13:51:48+00:00,2026-08-23T13:51:50+00:00,COMPLETED,0,0,
tfv1:001505,162268,wvtourism.com,2026-08-23T13:51:53+00:00,2026-08-23T13:51:54+00:00,COMPLETED,50,0,
tfv1:001506,162296,maisonetstyles.com,2026-08-23T13:51:57+00:00,2026-08-23T13:51:58+00:00,COMPLETED,0,0,
tfv1:001507,162373,dali0432.com,2026-08-23T13:52:01+00:00,2026-08-23T13:52:02+00:00,COMPLETED,4,0,
tfv1:001508,162506,tylerhub.com,2026-08-23T13:52:05+00:00,2026-08-23T13:52:07+00:00,COMPLETED,0,0,
tfv1:001509,162697,1000km.by,2026-08-23T13:52:09+00:00,2026-08-23T13:52:11+00:00,COMPLETED,50,0,
tfv1:001510,163063,activesoft.com.br,2026-08-23T13:52:14+00:00,2026-08-23T13:52:15+00:00,COMPLETED,11,0,
tfv1:001511,163210,konicaminolta.us,2026-08-23T13:52:18+00:00,2026-08-23T13:52:20+00:00,COMPLETED,50,0,
tfv1:001512,163423,protiming.fr,2026-08-23T13:52:23+00:00,2026-08-23T13:52:25+00:00,COMPLETED,3,0,
tfv1:001513,163784,mintishop.pl,2026-08-23T13:52:27+00:00,2026-08-23T13:52:30+00:00,COMPLETED,50,0,
tfv1:001514,163851,justmpeg.com,2026-08-23T13:52:32+00:00,2026-08-23T13:52:34+00:00,COMPLETED,0,0,
tfv1:001515,164945,chr.gov.ph,2026-08-23T13:52:37+00:00,2026-08-23T13:52:39+00:00,COMPLETED,50,0,
tfv1:001516,165537,gramps-project.org,2026-08-23T13:52:41+00:00,2026-08-23T13:52:43+00:00,COMPLETED,0,0,
tfv1:001517,165708,rg.org,2026-08-23T13:52:45+00:00,2026-08-23T13:52:54+00:00,COMPLETED,0,1,
tfv1:001518,166060,typefully.com,2026-08-23T13:52:57+00:00,2026-08-23T13:52:59+00:00,COMPLETED,50,0,
tfv1:001519,166405,opinionlab.com,2026-08-23T13:53:02+00:00,2026-08-23T13:53:03+00:00,COMPLETED,0,0,
tfv1:001520,166493,spacelan.ne.jp,2026-08-23T13:53:06+00:00,2026-08-23T13:53:08+00:00,COMPLETED,50,0,
tfv1:001521,166818,flowlu.com,2026-08-23T13:53:11+00:00,2026-08-23T13:53:13+00:00,COMPLETED,50,0,
tfv1:001522,166983,regsystem.net,2026-08-23T13:53:16+00:00,2026-08-23T13:53:17+00:00,COMPLETED,0,0,
tfv1:001523,167089,paragraphsbookstore.com,2026-08-23T13:53:20+00:00,2026-08-23T13:53:21+00:00,COMPLETED,0,0,
tfv1:001524,167101,hotspace.net.au,2026-08-23T13:53:24+00:00,2026-08-23T13:53:25+00:00,COMPLETED,0,0,
tfv1:001525,167364,mfua.ru,2026-08-23T13:53:28+00:00,2026-08-23T13:53:30+00:00,COMPLETED,50,0,
tfv1:001526,168725,31stk.ru,2026-08-23T13:53:37+00:00,2026-08-23T13:53:39+00:00,COMPLETED,50,0,
tfv1:001527,169327,cbdb.cz,2026-08-23T13:53:41+00:00,2026-08-23T13:53:42+00:00,COMPLETED,0,0,
tfv1:001528,169565,shxixile.com,2026-08-23T13:53:45+00:00,2026-08-23T13:53:48+00:00,COMPLETED,13,0,
tfv1:001529,170110,tabernaclegames.com.au,2026-08-23T13:53:51+00:00,2026-08-23T13:53:53+00:00,COMPLETED,1,0,
tfv1:001530,171331,weltderfertigung.de,2026-08-23T13:53:56+00:00,2026-08-23T13:53:58+00:00,COMPLETED,50,0,
tfv1:001531,171442,dolomitenstadt.at,2026-08-23T13:54:01+00:00,2026-08-23T13:54:03+00:00,COMPLETED,50,0,
tfv1:001532,171511,oldenmihael.icu,2026-08-23T13:54:06+00:00,2026-08-23T13:54:07+00:00,COMPLETED,0,0,
tfv1:001533,171610,denverzoo.org,2026-08-23T13:54:10+00:00,2026-08-23T13:54:12+00:00,COMPLETED,50,0,
tfv1:001534,171623,amateurchat.xxx,2026-08-23T13:54:15+00:00,2026-08-23T13:54:16+00:00,COMPLETED,0,0,
tfv1:001535,171637,craniusmed.com,2026-08-23T13:54:19+00:00,2026-08-23T13:54:20+00:00,COMPLETED,0,0,
tfv1:001536,172005,refinemirror.com,2026-08-23T13:54:23+00:00,2026-08-23T13:54:24+00:00,COMPLETED,0,0,
tfv1:001537,172094,hatz.com,2026-08-23T13:54:27+00:00,2026-08-23T13:54:29+00:00,COMPLETED,50,0,
tfv1:001538,172321,filestore.to,2026-08-23T13:54:31+00:00,2026-08-23T13:54:34+00:00,COMPLETED,0,0,
tfv1:001539,172686,dnsbox.de,2026-08-23T13:54:36+00:00,2026-08-23T13:54:38+00:00,COMPLETED,0,0,
tfv1:001540,173025,skinbetter.com,2026-08-23T13:54:41+00:00,2026-08-23T13:54:43+00:00,COMPLETED,50,0,
tfv1:001541,173333,fourstarapartments.com,2026-08-23T13:54:45+00:00,2026-08-23T13:54:46+00:00,COMPLETED,0,0,
tfv1:001542,173865,pyuio.com,2026-08-23T13:54:49+00:00,2026-08-23T13:54:51+00:00,COMPLETED,0,0,
tfv1:001543,174159,viewpoint.ca,2026-08-23T13:54:53+00:00,2026-08-23T13:54:55+00:00,COMPLETED,0,0,
tfv1:001544,174252,iplayerhls.com,2026-08-23T13:54:58+00:00,2026-08-23T13:54:59+00:00,COMPLETED,50,0,
tfv1:001545,174488,radio5.com.pl,2026-08-23T13:55:02+00:00,2026-08-23T13:55:04+00:00,COMPLETED,50,0,
tfv1:001546,174693,armsport.am,2026-08-23T13:55:06+00:00,2026-08-23T13:55:08+00:00,COMPLETED,0,0,
tfv1:001547,174728,ar-raniry.ac.id,2026-08-23T13:55:10+00:00,2026-08-23T13:55:12+00:00,COMPLETED,50,0,
tfv1:001548,175003,mediacollege.com,2026-08-23T13:55:15+00:00,2026-08-23T13:55:18+00:00,COMPLETED,50,0,
tfv1:001549,175204,hawaiipacifichealth.org,2026-08-23T13:55:20+00:00,2026-08-23T13:55:23+00:00,COMPLETED,50,0,
tfv1:001550,175256,ale-hop.org,2026-08-23T13:55:26+00:00,2026-08-23T13:55:27+00:00,COMPLETED,5,0,
tfv1:001551,175401,giga-hamburg.de,2026-08-23T13:55:34+00:00,2026-08-23T13:55:36+00:00,COMPLETED,5,0,
tfv1:001552,175525,ujn.gov.rs,2026-08-23T13:55:38+00:00,2026-08-23T13:55:42+00:00,COMPLETED,50,0,
tfv1:001553,175877,prd-prsn.com,2026-08-23T13:55:45+00:00,2026-08-23T13:55:46+00:00,COMPLETED,0,0,
tfv1:001554,175895,qxciw.com,2026-08-23T13:55:48+00:00,2026-08-23T13:55:49+00:00,COMPLETED,0,0,
tfv1:001555,176356,dolphinim.com,2026-08-23T13:55:52+00:00,2026-08-23T13:56:03+00:00,COMPLETED,1,0,
tfv1:001556,176925,tages.ru,2026-08-23T13:56:06+00:00,2026-08-23T13:56:21+00:00,COMPLETED,29,1,
tfv1:001557,177306,pronosticoextendido.net,2026-08-23T13:56:24+00:00,2026-08-23T13:56:26+00:00,COMPLETED,0,0,
tfv1:001558,177362,thgeyer.com,2026-08-23T13:56:28+00:00,2026-08-23T13:56:32+00:00,COMPLETED,50,0,
tfv1:001559,177370,up.ac.th,2026-08-23T13:56:35+00:00,2026-08-23T13:56:38+00:00,COMPLETED,50,0,
tfv1:001560,177541,ekstralys.no,2026-08-23T13:56:41+00:00,2026-08-23T13:56:43+00:00,COMPLETED,50,0,
tfv1:001561,178945,geneatrees.net,2026-08-23T13:56:46+00:00,2026-08-23T13:56:48+00:00,COMPLETED,0,0,
tfv1:001562,179016,nossopalestra.com.br,2026-08-23T13:56:51+00:00,2026-08-23T13:56:53+00:00,COMPLETED,50,0,
tfv1:001563,179071,produttivo.com.br,2026-08-23T13:56:56+00:00,2026-08-23T13:57:11+00:00,COMPLETED,50,1,
tfv1:001564,179218,exodustravels.com,2026-08-23T13:57:14+00:00,2026-08-23T13:57:16+00:00,COMPLETED,50,0,
tfv1:001565,179383,offermate.us,2026-08-23T13:57:19+00:00,2026-08-23T13:57:23+00:00,COMPLETED,50,0,
tfv1:001566,179788,totolink.net,2026-08-23T13:57:26+00:00,2026-08-23T13:57:28+00:00,COMPLETED,22,0,
tfv1:001567,180851,1988top1.com,2026-08-23T13:57:31+00:00,2026-08-23T13:57:33+00:00,COMPLETED,0,0,
tfv1:001568,180968,cosmicjs.com,2026-08-23T13:57:36+00:00,2026-08-23T13:57:37+00:00,COMPLETED,50,0,
